reef_name,event_year,event_type,recent_max_dhw,recent_max_wind,baseline_year,nadir_year,nadir_event_interval,baseline_hc,nadir_hc,loss_abs,positive_loss,rel_loss,rel_loss_clipped,yrs_since_last_dist,baseline_algae,baseline_macroalgae,baseline_juveniles,baseline_herbivores,cumulative_dhw_3yr,cumulative_wind_3yr,heatwave_years_3yr,storm_years_3yr,concurrent_years_3yr,max_consecutive_heatwave_3yr,max_consecutive_storm_3yr,cumulative_dhw_5yr,cumulative_wind_5yr,heatwave_years_5yr,storm_years_5yr,concurrent_years_5yr,max_consecutive_heatwave_5yr,max_consecutive_storm_5yr,cumulative_dhw_7yr,cumulative_wind_7yr,heatwave_years_7yr,storm_years_7yr,concurrent_years_7yr,max_consecutive_heatwave_7yr,max_consecutive_storm_7yr,cumulative_dhw_8yr,cumulative_wind_8yr,heatwave_years_8yr,storm_years_8yr,concurrent_years_8yr,max_consecutive_heatwave_8yr,max_consecutive_storm_8yr
John_Brewer_Reef,2022,Heatwave_Only,5.07,0.0,2021,2022,0,12.378213419849086,9.487783290287096,2.89043012956199,2.89043012956199,0.23350947600620944,0.23350947600620944,2,79.58290054989547,5.508582188643333,11.287575855609626,34.370181863508975,4.21,0.0,1,0,0,1,0,9.91,0.0,2,0,0,1,0,14.0,0.0,2,0,0,1,0,14.0,0.0,2,0,0,1,0
John_Brewer_Reef,2024,Concurrent,5.79,23.818572,2023,2024,0,10.476615274087733,12.834414016637997,-2.357798742550264,0.0,-0.22505348157452243,-0.22505348157452243,2,83.18885964780193,4.452779667826935,8.288797096767832,86.56452689180668,6.5200000000000005,0.0,1,0,0,1,0,10.73,0.0,2,0,0,1,0,16.43,0.0,3,0,0,1,0,18.35,0.0,3,0,0,1,0
Kelso_Reef,2006,Storm_Only,0.8200000000000001,19.06081035281096,2003,2007,1,10.29933866900547,5.389843570512482,4.909495098492989,4.909495098492989,0.4766806157435603,0.4766806157435603,10,,,,,3.37,0.0,0,0,0,0,0,7.55,0.0,0,0,0,0,0,8.05,0.0,0,0,0,0,0,11.719999999999999,0.0,0,0,0,0,0
Kelso_Reef,2011,Storm_Only,1.27,24.86900479664721,2010,2012,1,9.015775871949565,7.088470626386338,1.9273052455632262,1.9273052455632262,0.21377031471684835,0.21377031471684835,10,71.46242096768667,2.600064419207618,16.374662638400387,40.80692629866586,2.68,0.0,0,0,0,0,0,4.77,0.0,0,0,0,0,0,7.99,0.0,0,0,0,0,0,8.14,0.0,0,0,0,0,0
Kelso_Reef,2017,Heatwave_Only,7.640000000000001,0.0,2016,2018,1,15.715763396486294,13.375795641096666,2.339967755389628,2.339967755389628,0.14889303792348987,0.14889303792348987,10,66.93232557031378,1.1933175174603774,24.29831280758326,36.71447374197382,7.6,0.0,0,0,0,0,0,10.629999999999999,0.0,0,0,0,0,0,13.25,0.0,0,0,0,0,0,14.09,0.0,0,0,0,0,0
Kelso_Reef,2020,Concurrent,5.4,27.573317814333805,2018,2020,0,13.375795641096666,19.15171396984454,-5.775918328747874,0.0,-0.4318186733506578,-0.4318186733506578,3,71.78103012342251,2.053648859766917,25.701698485627567,34.24239017064741,7.950000000000001,0.0,1,0,0,1,0,14.530000000000001,0.0,1,0,0,1,0,17.639999999999997,0.0,1,0,0,1,0,18.58,0.0,1,0,0,1,0
Kelso_Reef,2021,Heatwave_Only,5.21,0.0,2020,2024,3,19.15171396984454,16.968826368802517,2.1828876010420224,2.1828876010420224,0.1139787073093877,0.1139787073093877,1,64.54492314767815,2.311447867227106,15.954002907968436,39.2047049283431,5.71,0.0,1,0,0,1,0,16.87,0.0,2,0,0,1,0,20.950000000000003,0.0,2,0,0,1,0,23.04,0.0,2,0,0,1,0
Kelso_Reef,2022,Heatwave_Only,5.24,0.0,2021,2024,2,22.89053264393153,16.968826368802517,5.9217062751290115,5.9217062751290115,0.25869674451192404,0.25869674451192404,1,64.54492314767815,2.311447867227106,15.954002907968436,39.2047049283431,10.77,0.0,2,0,0,2,0,18.560000000000002,0.0,3,0,0,2,0,25.14,0.0,3,0,0,2,0,26.16,0.0,3,0,0,2,0
Kelso_Reef,2024,Concurrent,6.72,20.598173142982528,2023,2024,0,19.679519160974653,16.968826368802517,2.7106927921721358,2.7106927921721358,0.13774182031579096,0.13774182031579096,2,65.94795243636605,3.555928376272699,20.545075991438264,54.519484799505314,12.09,0.0,2,0,0,2,0,17.65,0.0,3,0,0,3,0,25.440000000000005,0.0,4,0,0,3,0,28.96,0.0,4,0,0,3,0
Kelso_Reef,2025,Heatwave_Only,6.66,0.0,2024,2025,0,16.968826368802517,18.406850903792133,-1.4380245349896157,0.0,-0.08474507922559976,-0.08474507922559976,1,66.83885953048892,3.300411184001625,26.3237588073251,50.56563684127831,13.6,0.0,2,0,0,1,0,24.209999999999997,0.0,4,0,0,3,0,24.52,0.0,4,0,0,3,0,32.16,0.0,5,0,0,3,0
Knife_Reef,1988,Storm_Only,0.47,22.481028,1987,1989,1,16.896367728581595,15.922379660932355,0.9739880676492394,0.9739880676492394,0.05764481948399232,0.05764481948399232,10,,,,,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
Knife_Reef,1989,Storm_Only,0.34,32.78825652142947,1988,1989,0,18.76756175422157,15.922379660932355,2.845182093289216,2.845182093289216,0.15160105135389904,0.15160105135389904,1,,,,,0.47,22.481028,0,1,0,0,1,0.47,22.481028,0,1,0,0,1,0.47,22.481028,0,1,0,0,1,0.47,22.481028,0,1,0,0,1
Knife_Reef,2016,Heatwave_Only,4.94,0.0,2014,2016,0,13.251938731067517,22.6901496810667,-9.438210949999183,0.0,-0.7122135969337434,-0.7122135969337434,16,82.48758810962458,2.761748332343936,30.03275548665052,70.48782000593516,3.72,0.0,0,0,0,0,0,7.279999999999999,0.0,0,0,0,0,0,9.66,0.0,0,0,0,0,0,9.66,0.0,0,0,0,0,0
Knife_Reef,2017,Heatwave_Only,6.15,0.0,2016,2018,1,22.6901496810667,30.21029731567192,-7.52014763460522,0.0,-0.3314278548316604,-0.3314278548316604,1,72.11865184016635,0.9254868161281192,34.178347684230566,63.05929818447651,7.430000000000001,0.0,1,0,0,1,0,9.96,0.0,1,0,0,1,0,13.170000000000002,0.0,1,0,0,1,0,14.6,0.0,1,0,0,1,0
Knife_Reef,2020,Concurrent,6.3500000000000005,34.350012976784974,2018,2020,0,30.21029731567192,38.39037825073012,-8.180080935058204,0.0,-0.2707712820427854,-0.2707712820427854,3,64.66710344542221,1.6333335043722923,24.2623197732044,64.24546044528445,6.3100000000000005,0.0,1,0,0,1,0,13.740000000000002,0.0,2,0,0,2,0,14.97,0.0,2,0,0,2,0,16.27,0.0,2,0,0,2,0
Knife_Reef,2022,Heatwave_Only,5.24,0.0,2020,2025,3,38.39037825073012,39.013416689578776,-0.6230384388486527,0.0,-0.016229025793378413,-0.016229025793378413,2,55.364692058640365,1.1776471981645409,16.421408978720716,64.23097812180579,6.3500000000000005,35.07150498087003,1,1,1,1,1,12.66,35.07150498087003,2,1,1,1,1,20.090000000000003,35.07150498087003,3,1,1,2,1,20.09,35.07150498087003,3,1,1,2,1
Knife_Reef,2024,Concurrent,6.54,23.818572,2023,2025,1,44.2425731653497,39.013416689578776,5.229156475770921,5.229156475770921,0.11819286496352205,0.11819286496352205,2,47.190685158116416,1.9988806308678568,32.37164532103236,71.78686209369062,6.050000000000001,0.0,1,0,0,1,0,12.4,35.07150498087003,2,1,1,1,1,18.709999999999997,35.07150498087003,3,1,1,1,1,23.650000000000002,35.07150498087003,4,1,1,2,1
Knife_Reef,2025,Heatwave_Only,4.75,0.0,2024,2025,0,39.91017311816793,39.013416689578776,0.8967564285891569,0.8967564285891569,0.02246936954981373,0.02246936954981373,1,53.86953317780544,1.7291026628901056,28.284835854471662,76.42495130090519,12.59,18.51984,2,1,1,1,1,18.94,53.59134498087003,3,2,2,1,1,19.1,53.59134498087003,3,2,2,1,1,25.25,53.59134498087003,4,2,2,1,1
Low_Isles,1999,Storm_Only,0.0,19.857384,1998,2000,1,29.974164221624267,8.740091408106741,21.23407281351753,21.23407281351753,0.7084125067346707,0.7084125067346707,10,42.59809338142677,6.88050902833397,,26.071951216749383,1.79,0.0,0,0,0,0,0,5.13,0.0,0,0,0,0,0,5.77,0.0,0,0,0,0,0,5.77,0.0,0,0,0,0,0
Low_Isles,2014,Storm_Only,0.0,22.26294236357387,2013,2015,1,33.021744935820095,21.46605981216561,11.555685123654484,11.555685123654484,0.34994168679195203,0.34994168679195203,10,42.68994470447572,0.7430564935000755,9.054532826607826,20.49501291957098,1.62,0.0,0,0,0,0,0,3.75,0.0,0,0,0,0,0,4.5,0.0,0,0,0,0,0,5.1000000000000005,0.0,0,0,0,0,0
Low_Isles,2017,Heatwave_Only,11.54,0.0,2015,2020,3,21.46605981216561,18.97600826011352,2.4900515520520905,2.4900515520520905,0.11599946957386591,0.11599946957386591,10,57.80010561691808,0.8023150087861702,,32.65488721977492,4.12,0.0,0,0,0,0,0,5.4,0.0,0,0,0,0,0,6.69,0.0,0,0,0,0,0,7.87,0.0,0,0,0,0,0
Low_Isles,2020,Heatwave_Only,5.54,0.0,2019,2020,0,23.8397818964681,18.97600826011352,4.86377363635458,4.86377363635458,0.20401921701620748,0.20401921701620748,3,59.92021258395109,2.006547709625464,8.8057548753,20.44876168337347,12.01,0.0,1,0,0,1,0,16.13,0.0,1,0,0,1,0,17.409999999999997,0.0,1,0,0,1,0,17.41,0.0,1,0,0,1,0
Low_Isles,2022,Heatwave_Only,4.33,0.0,2021,2025,3,24.5052537111994,30.851879150871547,-6.346625439672145,0.0,-0.25899039913925104,-0.25899039913925104,2,56.3709660484611,0.8382651953408263,10.358331301190734,36.694578468970114,6.66,0.0,1,0,0,1,0,18.36,0.0,2,0,0,1,0,22.479999999999997,0.0,2,0,0,1,0,22.48,0.0,2,0,0,1,0
Low_Isles,2024,Heatwave_Only,6.42,0.0,2023,2026,2,34.76479588652773,29.42468727854687,5.340108607980859,5.340108607980859,0.15360678732045402,0.15360678732045402,2,44.51505662567432,0.9202165575521908,5.068186694314598,48.777024910312846,5.750000000000001,0.0,1,0,0,1,0,11.6,0.0,2,0,0,1,0,23.299999999999997,0.0,3,0,0,1,0,25.92,0.0,3,0,0,1,0
Low_Isles,2025,Heatwave_Only,7.11,0.0,2024,2026,1,37.548853464081546,29.42468727854687,8.124166185534676,8.124166185534676,0.21636256332849377,0.21636256332849377,1,47.2128868609902,0.9593398508986158,10.378577682871237,61.74513517485917,11.36,0.0,2,0,0,1,0,17.71,0.0,3,0,0,1,0,18.18,0.0,3,0,0,1,0,29.72,0.0,4,0,0,1,0
Lynchs_Reef,2017,Heatwave_Only,4.41,0.0,2016,2020,3,11.61473159223634,17.365527945074138,-5.750796352837797,0.0,-0.49512950920723936,-0.49512950920723936,3,80.6387840645825,2.1089197572120524,13.57376467622046,61.34620316689803,5.57,18.12193235791478,0,1,0,0,1,7.87,18.12193235791478,0,1,0,0,1,10.09,18.12193235791478,0,1,0,0,1,10.530000000000001,18.12193235791478,0,1,0,0,1
Lynchs_Reef,2020,Concurrent,5.62,38.377224,2018,2020,0,18.78811613740709,17.365527945074138,1.4225881923329524,1.4225881923329524,0.07571744723786239,0.07571744723786239,3,72.62903935582459,2.3613143369053207,12.028846947416184,48.69511430337999,4.41,0.0,1,0,0,1,0,9.98,0.0,1,0,0,1,0,10.850000000000001,18.12193235791478,1,1,0,1,1,12.280000000000001,18.12193235791478,1,1,0,1,1
Macgillivray_Reef,1990,Storm_Only,0.54,23.43235980053449,1989,1993,3,31.26641220066925,22.18540582688125,9.081006373788,9.081006373788,0.2904396678296726,0.2904396678296726,10,,,,,1.25,0.0,0,0,0,0,0,1.25,0.0,0,0,0,0,0,1.25,0.0,0,0,0,0,0,1.25,0.0,0,0,0,0,0
Macgillivray_Reef,2014,Storm_Only,0.0,41.000868,2013,2015,1,27.38507252554137,11.704742324012075,15.680330201529296,15.680330201529296,0.5725867691934956,0.5725867691934956,10,49.094920752020506,1.2197410100077546,17.523693333799468,28.83864042834099,3.21,0.0,0,0,0,0,0,6.89,0.0,0,0,0,0,0,8.85,0.0,0,0,0,0,0,8.85,0.0,0,0,0,0,0
Macgillivray_Reef,2015,Storm_Only,1.69,29.117304,2013,2015,0,27.38507252554137,11.704742324012075,15.680330201529296,15.680330201529296,0.5725867691934956,0.5725867691934956,10,49.094920752020506,1.2197410100077546,17.523693333799468,28.83864042834099,1.32,0.0,0,0,0,0,0,5.2,0.0,0,0,0,0,0,7.71,0.0,0,0,0,0,0,8.85,0.0,0,0,0,0,0
Macgillivray_Reef,2016,Heatwave_Only,8.61,0.0,2015,2019,3,11.704742324012075,9.73613274031132,1.968609583700756,1.968609583700756,0.16818905783702626,0.16818905783702626,10,68.55161216909104,1.1550673080493548,5.96975351703047,29.39381180454676,3.01,0.0,0,0,0,0,0,4.9,0.0,0,0,0,0,0,8.58,0.0,0,0,0,0,0,9.399999999999999,0.0,0,0,0,0,0
Macgillivray_Reef,2017,Heatwave_Only,8.66,0.0,2015,2019,2,11.704742324012075,9.73613274031132,1.968609583700756,1.968609583700756,0.16818905783702626,0.16818905783702626,1,68.55161216909104,1.1550673080493548,5.96975351703047,29.39381180454676,10.299999999999999,0.0,1,0,0,1,0,11.62,0.0,1,0,0,1,0,15.5,0.0,1,0,0,1,0,17.189999999999998,0.0,1,0,0,1,0
Macgillivray_Reef,2020,Heatwave_Only,5.98,0.0,2019,2020,0,9.73613274031132,10.017025483633374,-0.2808927433220543,0.0,-0.028850545777693713,-0.028850545777693713,3,75.27759568651544,2.705227521772793,13.4730787386621,37.34759301838731,9.46,0.0,1,0,0,1,0,19.759999999999998,0.0,2,0,0,2,0,21.08,0.0,2,0,0,2,0,21.08,0.0,2,0,0,2,0
Macgillivray_Reef,2021,Heatwave_Only,4.13,0.0,2020,2021,0,10.017025483633374,13.548841093925612,-3.531815610292238,0.0,-0.3525812743576228,-0.3525812743576228,1,75.27759568651544,2.705227521772793,13.4730787386621,37.34759301838731,6.78,0.0,1,0,0,1,0,24.049999999999997,0.0,3,0,0,2,0,25.74,0.0,3,0,0,2,0,27.060000000000002,0.0,3,0,0,2,0
Macgillivray_Reef,2024,Heatwave_Only,5.93,0.0,2023,2024,0,17.418461843245634,16.591368016196395,0.8270938270492394,0.8270938270492394,0.047483746526675204,0.047483746526675204,3,61.77678921152086,2.358934913561137,16.52085531834991,23.513028809930155,9.49,0.0,1,0,0,1,0,15.940000000000001,0.0,2,0,0,2,0,24.93,0.0,3,0,0,2,0,33.54,0.0,4,0,0,2,0
Mackay_Reef,1999,Storm_Only,0.0,19.857384,1998,2001,2,28.201161932996577,20.91628210197898,7.284879831017598,7.284879831017598,0.2583184284507786,0.2583184284507786,10,53.92654805386725,5.128701418481215,,32.33213281172017,1.37,0.0,0,0,0,0,0,5.58,0.0,0,0,0,0,0,5.58,0.0,0,0,0,0,0,6.359999999999999,0.0,0,0,0,0,0
Mackay_Reef,2014,Storm_Only,0.0,24.80804457444268,2013,2015,1,28.76823099594264,14.493836800885791,14.27439419505685,14.27439419505685,0.4961860253788304,0.4961860253788304,15,61.51392318106069,1.720144275183814,13.13951627988255,39.21990561318808,2.31,0.0,0,0,0,0,0,4.12,0.0,0,0,0,0,0,4.12,0.0,0,0,0,0,0,4.119999999999999,0.0,0,0,0,0,0
Mackay_Reef,2017,Heatwave_Only,9.13,0.0,2016,2019,2,16.72495900304035,13.966008758171286,2.758950244869064,2.758950244869064,0.16496006025291468,0.16496006025291468,3,74.39701831520044,1.1938361130289707,12.58718908387052,44.9686009673494,3.55,26.567693121817797,0,1,0,0,1,5.02,26.567693121817797,0,1,0,0,1,6.569999999999999,26.567693121817797,0,1,0,0,1,7.67,26.567693121817797,0,1,0,0,1
Mackay_Reef,2022,Heatwave_Only,4.14,0.0,2021,2025,3,17.32301125436286,17.90270280594579,-0.5796915515829291,0.0,-0.03346367112917113,-0.03346367112917113,5,73.04396757582234,1.0566107233677704,8.793885957672465,58.66294137031982,3.9499999999999997,0.0,0,0,0,0,0,13.080000000000002,0.0,1,0,0,1,0,16.63,0.0,1,0,0,1,0,16.630000000000003,26.567693121817797,1,1,0,1,1
Mackay_Reef,2024,Storm_Only,3.52,18.51984,2023,2025,1,20.2462850390892,17.90270280594579,2.3435822331434117,2.3435822331434117,0.11575369153495035,0.11575369153495035,2,68.77510584466869,1.9780736165917403,12.983621695717614,45.73500037275913,4.93,0.0,1,0,0,1,0,8.56,0.0,1,0,0,1,0,17.69,0.0,2,0,0,1,0,20.44,0.0,2,0,0,1,0
Mackay_Reef,2025,Heatwave_Only,4.63,0.0,2024,2025,0,24.081235373383223,17.90270280594579,6.178532567437433,6.178532567437433,0.2565704155803614,0.2565704155803614,1,65.45263734604325,0.7498643683527411,12.229868933413536,93.53426119827864,8.129999999999999,18.51984,1,1,0,1,1,11.43,18.51984,1,1,0,1,1,12.08,18.51984,1,1,0,1,1,21.21,18.51984,2,1,0,1,1
Mantis_Reef,2020,Heatwave_Only,7.15,0.0,2019,2023,3,31.81317741334733,16.928654804240633,14.884522609106696,14.884522609106696,0.46787286965123587,0.46787286965123587,3,63.95000223727239,1.866987997085066,29.29860878560132,61.99393480385922,15.030000000000001,0.0,1,0,0,1,0,24.9,0.0,2,0,0,2,0,24.9,18.51984,2,1,0,2,1,24.9,18.51984,2,1,0,2,1
Mantis_Reef,2021,Heatwave_Only,8.4,0.0,2020,2023,2,28.197487949208423,16.928654804240633,11.26883314496779,11.26883314496779,0.3996396120557305,0.3996396120557305,1,69.23663184571829,2.5701131986238366,16.670578713942508,51.58636431535974,12.190000000000001,0.0,1,0,0,1,0,32.05,0.0,3,0,0,2,0,32.05,0.0,3,0,0,2,0,32.05,18.51984,3,1,0,2,1
Mantis_Reef,2022,Heatwave_Only,10.3,0.0,2021,2023,1,31.50802050314896,16.928654804240633,14.579365698908326,14.579365698908326,0.4627191891490372,0.4627191891490372,1,64.48377513410253,1.3401827474451518,27.001219222484828,71.92014042908629,17.03,0.0,2,0,0,2,0,30.58,0.0,3,0,0,2,0,40.449999999999996,0.0,4,0,0,2,0,40.45,0.0,4,0,0,2,0
Mantis_Reef,2024,Heatwave_Only,8.91,0.0,2023,2025,1,16.928654804240633,17.027397418840128,-0.09874261459949452,0.0,-0.005832868337226621,-0.005832868337226621,2,81.0572376242049,4.7313650275957615,20.261962350029787,89.98801627796882,21.67,0.0,2,0,0,2,0,30.3,0.0,3,0,0,3,0,43.849999999999994,0.0,4,0,0,3,0,53.72,0.0,5,0,0,3,0
Mantis_Reef,2025,Heatwave_Only,10.11,0.0,2024,2025,0,19.342623745333228,17.027397418840128,2.3152263264931,2.3152263264931,0.11969556751842894,0.11969556751842894,1,78.7403016588937,8.655562746543898,20.40345397654167,116.79490851462464,22.18,0.0,2,0,0,1,0,37.730000000000004,0.0,4,0,0,3,0,42.77000000000001,0.0,4,0,0,3,0,52.760000000000005,0.0,5,0,0,3,0
Masthead_Island,2015,Storm_Only,1.02,21.616374742620703,2014,2016,1,24.292700881424643,12.876205529943,11.416495351481643,11.416495351481643,0.4699557866046603,0.4699557866046603,9,60.664122273716295,0.6306219326905931,3.761575439031633,49.62325660369805,0.18,0.0,0,0,0,0,0,0.32999999999999996,0.0,0,0,0,0,0,0.32999999999999996,0.0,0,0,0,0,0,0.32999999999999996,0.0,0,0,0,0,0
Masthead_Island,2020,Heatwave_Only,8.85,0.0,2018,2020,0,14.792649543607933,21.46250267252677,-6.669853128918838,0.0,-0.4508896874259389,-0.4508896874259389,5,61.248941905488685,0.3088342062970611,6.000812420595945,46.19694712006667,1.74,0.0,0,0,0,0,0,2.76,18.004590595452743,0,1,0,0,1,2.94,18.004590595452743,0,1,0,0,1,2.94,18.004590595452743,0,1,0,0,1
Masthead_Island,2024,Heatwave_Only,11.17,0.0,2023,2025,1,29.446671619513232,31.966227201498565,-2.5195555819853332,0.0,-0.08556334021518805,-0.08556334021518805,4,52.59450615076465,0.1475109352466721,2.62980528296096,73.36089381101357,0.9099999999999999,0.0,0,0,0,0,0,9.76,0.0,1,0,0,1,0,11.5,0.0,1,0,0,1,0,11.5,0.0,1,0,0,1,0
McCulloch_Reef,2010,Storm_Only,1.02,18.51984,2008,2012,2,16.68647734293733,10.008386791704774,6.678090551232556,6.678090551232556,0.4002097275527782,0.4002097275527782,10,,,10.588324941213196,60.337834418685205,1.3199999999999998,0.0,0,0,0,0,0,2.44,0.0,0,0,0,0,0,2.44,0.0,0,0,0,0,0,2.44,0.0,0,0,0,0,0
McCulloch_Reef,2011,Storm_Only,2.01,41.000868,2010,2012,1,21.215134299733982,10.008386791704774,11.206747508029208,11.206747508029208,0.5282430622260887,0.5282430622260887,10,,,17.696999215237277,43.75202680016097,2.34,0.0,0,0,0,0,0,2.79,0.0,0,0,0,0,0,3.46,0.0,0,0,0,0,0,3.46,0.0,0,0,0,0,0
McCulloch_Reef,2017,Heatwave_Only,8.34,0.0,2016,2020,3,11.436886730970691,4.3853321477774685,7.051554583193223,7.051554583193223,0.6165624220180356,0.6165624220180356,10,,,20.95512364301969,106.64473826394983,4.54,0.0,0,0,0,0,0,7.78,0.0,0,0,0,0,0,10.809999999999999,0.0,0,0,0,0,0,11.979999999999999,0.0,0,0,0,0,0
McCulloch_Reef,2020,Heatwave_Only,5.53,0.0,2018,2020,0,5.006284729550398,4.3853321477774685,0.6209525817729293,0.6209525817729293,0.12403461155688114,0.12403461155688114,3,,,10.598767148642212,78.89822224266909,8.950000000000001,0.0,1,0,0,1,0,13.49,0.0,1,0,0,1,0,16.06,0.0,1,0,0,1,0,16.73,0.0,1,0,0,1,0
McSweeney_Reef,2021,Heatwave_Only,6.04,0.0,2020,2022,1,8.331747591831121,10.325403342156095,-1.993655750324974,0.0,-0.2392842231898213,-0.2392842231898213,1,73.7914653530649,0.8471987543968803,13.542358033579582,36.83797827857655,14.57,0.0,1,0,0,1,0,18.22,0.0,1,0,0,1,0,18.22,0.0,1,0,0,1,0,18.22,0.0,1,0,0,1,0
McSweeney_Reef,2022,Heatwave_Only,6.72,0.0,2021,2022,0,11.077063376672276,10.325403342156095,0.7516600345161812,0.7516600345161812,0.06785733808286576,0.06785733808286576,1,71.75420159984408,0.3848759489841442,16.037893814599276,56.0520124038695,19.64,0.0,2,0,0,2,0,24.259999999999998,0.0,2,0,0,2,0,24.259999999999998,0.0,2,0,0,2,0,24.259999999999998,0.0,2,0,0,2,0
McSweeney_Reef,2024,Heatwave_Only,5.43,0.0,2023,2024,0,11.49443628832074,11.04710697501257,0.4473293133081704,0.4473293133081704,0.03891702925550968,0.03891702925550968,2,66.8016138690392,2.5015757697905863,19.184690960046463,38.89130622682818,13.53,0.0,2,0,0,2,0,27.13,0.0,3,0,0,3,0,31.749999999999996,0.0,3,0,0,3,0,31.75,0.0,3,0,0,3,0
McSweeney_Reef,2025,Heatwave_Only,12.2,0.0,2024,2025,0,11.04710697501257,11.97396097435345,-0.9268539993408798,0.0,-0.08390015607138857,-0.08390015607138857,1,65.8151456937414,0.4190038579026557,24.871002732491224,44.012380720416,12.92,0.0,2,0,0,1,0,28.869999999999997,0.0,4,0,0,3,0,33.53,0.0,4,0,0,3,0,37.18,0.0,4,0,0,3,0
Michaelmas_Cay,1999,Storm_Only,0.99,19.857384,1998,2000,1,22.83942255415852,20.912119083609184,1.9273034705493366,1.9273034705493366,0.08438494738556426,0.08438494738556426,8,37.48439801616226,2.5245007344852564,,30.54946215790444,1.57,0.0,0,0,0,0,0,6.66,0.0,0,0,0,0,0,6.66,0.0,0,0,0,0,0,6.66,18.00877013333791,0,1,0,0,1
Michaelmas_Cay,2006,Storm_Only,0.44,20.0110980221287,2005,2007,1,22.577720211864328,20.8429029612934,1.7348172505709272,1.7348172505709272,0.07683757413466843,0.07683757413466843,7,45.49073448327401,1.1622116760636922,,45.18506699319267,2.8200000000000003,0.0,0,0,0,0,0,7.840000000000001,0.0,0,0,0,0,0,8.83,19.857384,0,1,0,0,1,8.830000000000002,19.857384,0,1,0,0,1
Michaelmas_Cay,2010,Storm_Only,1.5,18.51984,2009,2013,3,22.720904318528262,13.099113936686338,9.621790381841924,9.621790381841924,0.42347743940788585,0.42347743940788585,4,41.08973419567821,1.8515705372294948,13.318728987801755,32.74950363097544,3.37,0.0,0,0,0,0,0,4.470000000000001,22.4598952695551,0,1,0,0,1,6.630000000000001,22.4598952695551,0,1,0,0,1,9.930000000000001,22.4598952695551,0,1,0,0,1
Michaelmas_Cay,2016,Heatwave_Only,5.48,0.0,2015,2019,3,16.793778632321224,8.354838764196574,8.43893986812465,8.43893986812465,0.5025039363019296,0.5025039363019296,6,54.947279946100025,3.085838300455145,13.68809143576016,54.76159426699988,3.97,0.0,0,0,0,0,0,5.84,0.0,0,0,0,0,0,10.25,18.51984,0,1,0,0,1,10.71,18.51984,0,1,0,0,1
Michaelmas_Cay,2017,Heatwave_Only,10.96,0.0,2015,2019,2,16.793778632321224,8.354838764196574,8.43893986812465,8.43893986812465,0.5025039363019296,0.5025039363019296,1,54.947279946100025,3.085838300455145,,54.76159426699988,7.720000000000001,0.0,1,0,0,1,0,9.89,0.0,1,0,0,1,0,12.82,18.51984,1,1,0,1,1,15.73,18.51984,1,1,0,1,1
Michaelmas_Cay,2020,Heatwave_Only,7.83,0.0,2019,2021,1,8.354838764196574,15.465814457520736,-7.110975693324162,0.0,-0.8511206372763527,-0.8511206372763527,3,77.59775718825595,6.5926623871489305,5.578000557986339,77.66689378890388,11.590000000000002,0.0,1,0,0,1,0,19.31,0.0,2,0,0,2,0,21.040000000000003,0.0,2,0,0,2,0,21.48,0.0,2,0,0,2,0
Monsoon_Reef,2021,Heatwave_Only,5.87,0.0,2020,2022,1,11.532812085798067,12.787997574262755,-1.2551854884646882,0.0,-0.10883603054716987,-0.10883603054716987,1,66.01674368342265,0.9842437074830636,14.033614502174704,25.70492986770289,14.66,0.0,1,0,0,1,0,18.18,0.0,1,0,0,1,0,18.18,0.0,1,0,0,1,0,18.18,0.0,1,0,0,1,0
Monsoon_Reef,2022,Heatwave_Only,6.55,0.0,2021,2022,0,17.59237284187743,12.787997574262755,4.804375267614676,4.804375267614676,0.273094215930792,0.273094215930792,1,66.88407042039712,0.8983703900650999,15.80062349052897,43.05202546421127,19.12,0.0,2,0,0,2,0,24.05,0.0,2,0,0,2,0,24.05,0.0,2,0,0,2,0,24.05,0.0,2,0,0,2,0
Monsoon_Reef,2024,Heatwave_Only,5.4,0.0,2023,2025,1,16.333375212013646,16.597777983675083,-0.26440277166143744,0.0,-0.01618788328985193,-0.01618788328985193,2,60.7403290940992,0.3655961656177775,18.297142975868216,54.68384385697527,13.19,0.0,2,0,0,2,0,26.44,0.0,3,0,0,3,0,31.37,0.0,3,0,0,3,0,31.369999999999997,0.0,3,0,0,3,0
Monsoon_Reef,2025,Heatwave_Only,11.95,0.0,2024,2025,0,16.84383300987509,16.597777983675083,0.24605502620000763,0.24605502620000763,0.014608018617600407,0.014608018617600407,1,60.89425940373319,0.5987285240544632,22.25470825921257,45.06458757486617,12.72,0.0,2,0,0,1,0,28.490000000000002,0.0,4,0,0,3,0,33.25,0.0,4,0,0,3,0,36.769999999999996,0.0,4,0,0,3,0
Moore_Reef,1990,Storm_Only,0.0,22.481028,1989,1990,0,12.64461314847428,20.83598673623655,-8.19137358776227,0.0,-0.6478152784571867,-0.6478152784571867,4,,,,,1.1,0.0,0,0,0,0,0,1.1,24.592774699882018,0,1,0,0,1,1.1,24.592774699882018,0,1,0,0,1,1.1,24.592774699882018,0,1,0,0,1
