data_type,domain_category,domain_name,report_year,date,variable,median,lower,upper,project_code,depth,reef_zone,reefpage_category,shelf,mean,count_group,series,source_file
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,ALGAE,6.565871686835738,5.492729327309612,7.557008436032113,LTMP,9,_,Coralline algae, ,6.587165130282988,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,ALGAE,2.572720655987579,2.030867224837269,3.162193777725934,LTMP,9,_,Unidentified Macroalgae, ,2.5901656941015307,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,ALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,ALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,HARD CORAL,14.092282617729635,12.885547956224016,15.598658533752092,LTMP,9,_,Merulinidae, ,14.112976684069196,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,HARD CORAL,9.794354511057826,8.667433057113003,10.949435795045428,LTMP,9,_,Montipora, ,9.79773418991836,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,HARD CORAL,5.154802301452737,4.387998704911219,5.96400794628976,LTMP,9,_,Acropora, ,5.169580510402462,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,HARD CORAL,3.69075068989956,3.037594413949467,4.385777577327729,LTMP,9,_,Other, ,3.7038201570303313,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,HARD CORAL,3.522449442081274,2.8592098400279564,4.227356574252505,LTMP,9,_,Porites, ,3.5335648810730134,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,HARD CORAL,3.2380961702326445,2.6132786614425108,3.936539010960615,LTMP,9,_,Pocilloporidae, ,3.246917167802378,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,HARD CORAL,1.810013464210309,1.327972917756875,2.305439042522865,LTMP,9,_,Lobophylliidae, ,1.8210131214975251,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,SOFT CORAL,0.4301209313662967,0.1971024789580771,0.7436144232892833,LTMP,9,_,Unidentified, ,0.4554757403231309,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Sclerophytum, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,SOFT CORAL,0.025568419906394,0.0005035495862027,0.1340067965691964,LTMP,9,_,Lobophytum, ,0.0422304817158952,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,SOFT CORAL,0.0264518732611403,0.0009531644323715,0.1304682430804495,LTMP,9,_,Other, ,0.043156022753938,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Briareum, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,SOFT CORAL,0.0577788043427025,0.0062919289801577,0.1973561257130804,LTMP,9,_,Sarcophyton, ,0.0738234863885268,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,SOFT CORAL,0.0820209665812841,0.0086452727242722,0.2215456402879332,LTMP,9,_,Nephtheidae, ,0.0979755392685073,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,MACROALGAE,2.466099485939285,1.6123411261179983,3.5292668911075693,LTMP,9,_,Unidentified Macroalgae, ,2.516043339939446,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2002,2001.8575342465756,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Lobophora, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,ALGAE,55.40583958026861,53.16835062383335,57.8733016859269,LTMP,9,_,Turf algae, ,55.45406188488565,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,ALGAE,5.085850700845684,4.269818245909328,5.985247284354083,LTMP,9,_,Coralline algae, ,5.110586180850396,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,ALGAE,0.332436824523083,0.154690403389365,0.5728507085068528,LTMP,9,_,Unidentified Macroalgae, ,0.353830919088772,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,ALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,ALGAE,0.0668309084100497,0.0070052881344179,0.1956684143494515,LTMP,9,_,Green Macroalgae, ,0.0828185283306583,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,HARD CORAL,10.620143083893202,9.644134450342287,11.814991875532996,LTMP,9,_,Merulinidae, ,10.634569725473416,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,HARD CORAL,8.21903485977294,7.282907278586566,9.187184456488437,LTMP,9,_,Montipora, ,8.241938863465252,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,HARD CORAL,5.377516013363713,4.61157641221367,6.219625499036043,LTMP,9,_,Acropora, ,5.395982785213912,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,HARD CORAL,3.271226365559388,2.651707898290192,3.965394366806349,LTMP,9,_,Other, ,3.2886179852297954,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,HARD CORAL,2.5314657864712,1.9759981116047016,3.1051775990198744,LTMP,9,_,Porites, ,2.537205392841544,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,HARD CORAL,1.2386580582284477,0.8595176334557595,1.62431116745517,LTMP,9,_,Pocilloporidae, ,1.244627509387452,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,HARD CORAL,1.5449319561146944,1.147539659912998,2.0233575715720247,LTMP,9,_,Lobophylliidae, ,1.5601160767120457,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,SOFT CORAL,0.3708149408790656,0.1716550047042931,0.6633918122019363,LTMP,9,_,Unidentified, ,0.389557826559222,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,SOFT CORAL,0.054670310119383,0.009370659971981,0.1803323859971056,LTMP,9,_,Sclerophytum, ,0.0690441547835766,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,SOFT CORAL,0.1338588285680333,0.039765761766652,0.3041968758274472,LTMP,9,_,Lobophytum, ,0.1504317954284939,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,SOFT CORAL,0.0790360016716366,0.0215889052760369,0.2469621660961369,LTMP,9,_,Other, ,0.0982539218109013,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,SOFT CORAL,0.2365825800839003,0.0879915869685959,0.4624755745533786,LTMP,9,_,Briareum, ,0.2557275581388257,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Sarcophyton, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Nephtheidae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,MACROALGAE,0.3139147318403781,0.1311302160485882,0.5691097675112202,LTMP,9,_,Unidentified Macroalgae, ,0.332030582715201,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,MACROALGAE,0.0610630559963292,0.0118093952433413,0.2309933885669303,LTMP,9,_,Green Macroalgae, ,0.0832848506279272,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2003,2002.92602739726,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Lobophora, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,ALGAE,58.25268171136153,56.08683143468702,60.91960635029324,LTMP,9,_,Turf algae, ,58.31090848936928,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,ALGAE,3.2461376965412194,2.641035255817394,4.04148804667545,LTMP,9,_,Coralline algae, ,3.280752315773524,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,ALGAE,0.095939029629138,0.0217312087907884,0.2754799917110698,LTMP,9,_,Unidentified Macroalgae, ,0.1175097712385252,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,ALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,ALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,HARD CORAL,11.643295599548717,10.49425872198478,12.8381811775807,LTMP,9,_,Merulinidae, ,11.654584233683789,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,HARD CORAL,6.50062577396035,5.6668424669282205,7.434008630428848,LTMP,9,_,Montipora, ,6.526952962076282,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,HARD CORAL,5.181699659347597,4.340711224505911,6.018732734092072,LTMP,9,_,Acropora, ,5.211641458257287,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,HARD CORAL,2.1741078149196813,1.6719725062869586,2.6961880317463724,LTMP,9,_,Other, ,2.187553872201874,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,HARD CORAL,3.269569017465343,2.67029083799969,3.966312206694565,LTMP,9,_,Porites, ,3.28051258306714,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,HARD CORAL,0.8865561156433042,0.5753817901952464,1.2449557438700525,LTMP,9,_,Pocilloporidae, ,0.9008934685023692,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,HARD CORAL,1.526630172706802,1.1160285812914434,1.9630558437111536,LTMP,9,_,Lobophylliidae, ,1.535526979606549,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,SOFT CORAL,0.2317231140732225,0.090303523436598,0.4545903118631311,LTMP,9,_,Unidentified, ,0.2513153266914083,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,SOFT CORAL,0.2378744322868425,0.0961494068058205,0.4862759663161897,LTMP,9,_,Sclerophytum, ,0.2591438234240617,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Lobophytum, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Other, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Briareum, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Sarcophyton, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Nephtheidae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,MACROALGAE,0.0994707171706723,0.0229002277462793,0.2983503465844491,LTMP,9,_,Unidentified Macroalgae, ,0.1199846121178013,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2004,2004.1616438356164,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Lobophora, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,ALGAE,50.1272338187291,47.6771668350036,52.65368551470895,LTMP,9,_,Turf algae, ,50.1925113472512,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,ALGAE,2.9949266978395914,2.425237189331256,3.771969966598396,LTMP,9,_,Coralline algae, ,3.024451179967955,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,ALGAE,0.3631299673744972,0.1941104530076843,0.6448396503947679,LTMP,9,_,Unidentified Macroalgae, ,0.3830149012074204,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,ALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,ALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,HARD CORAL,15.28547524725098,13.82795708027568,16.59841831311222,LTMP,9,_,Merulinidae, ,15.284493925162629,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,HARD CORAL,7.568981498072912,6.7098876564718415,8.674488258934513,LTMP,9,_,Montipora, ,7.593113478432,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,HARD CORAL,8.429514299560962,7.516731747068825,9.539486584159762,LTMP,9,_,Acropora, ,8.45377140519264,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,HARD CORAL,3.003142377499661,2.430080339666508,3.63579784917183,LTMP,9,_,Other, ,3.026795313099829,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,HARD CORAL,2.550916455641409,1.997932533305689,3.141087626282697,LTMP,9,_,Porites, ,2.571421225813385,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,HARD CORAL,1.02899734211802,0.6727159755319014,1.3812631177650698,LTMP,9,_,Pocilloporidae, ,1.0349240824255237,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,HARD CORAL,1.706904407051972,1.2881025334341334,2.1613254413931413,LTMP,9,_,Lobophylliidae, ,1.7150554357644403,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,SOFT CORAL,0.2635819548689315,0.1054758040076656,0.5150675012198653,LTMP,9,_,Unidentified, ,0.2830340860563297,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Sclerophytum, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,SOFT CORAL,0.3955005209538481,0.1684274935385801,0.6875752889438886,LTMP,9,_,Lobophytum, ,0.4171253358435118,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Other, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Briareum, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Sarcophyton, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,SOFT CORAL,0.0,0.0,0.0,LTMP,9,_,Nephtheidae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,MACROALGAE,0.3477312298053342,0.1683754544864857,0.6601669247432672,LTMP,9,_,Unidentified Macroalgae, ,0.3727098482022856,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Red Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Green Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2005,2005.183561643836,MACROALGAE,0.0,0.0,0.0,LTMP,9,_,Lobophora, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,ALGAE,41.059793590781,38.64271424866115,43.3205421163244,LTMP,9,_,Turf algae, ,41.1072736634543,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,ALGAE,7.03095376595663,6.089481830536073,8.088770274557323,LTMP,9,_,Coralline algae, ,7.053440521225417,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,ALGAE,0.4000991582673559,0.2037116883315182,0.6680959819054197,LTMP,9,_,Unidentified Macroalgae, ,0.4174498924115549,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,ALGAE,1.0644444696807591,0.6455958064864077,1.92049354858425,LTMP,9,_,Red Macroalgae, ,1.1585708902298602,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other Brown Macroalgae, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,ALGAE,0.0290619209091125,0.001414098519746,0.1632703958940622,LTMP,9,_,Green Macroalgae, ,0.0494803087085346,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,ALGAE,0.0,0.0,0.0,LTMP,9,_,Other, ,0.0,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,HARD CORAL,13.013498926645884,11.803975007196874,14.263998161382322,LTMP,9,_,Merulinidae, ,13.03815663893588,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,HARD CORAL,8.15954953236082,7.204366730291263,9.196477648327678,LTMP,9,_,Montipora, ,8.16836766381359,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,HARD CORAL,10.608803775270722,9.56381242227973,11.841546228511175,LTMP,9,_,Acropora, ,10.629070725999412,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,HARD CORAL,2.2235464999426817,1.7063524335061808,2.779252677577922,LTMP,9,_,Other, ,2.254377033704403,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,HARD CORAL,3.206084092712148,2.579275951580801,3.861313306411403,LTMP,9,_,Porites, ,3.219565570105593,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,HARD CORAL,1.8513578951275864,1.358200350452736,2.3342332274267275,LTMP,9,_,Pocilloporidae, ,1.86293597347067,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,HARD CORAL,1.7643801442245408,1.3007329186618044,2.2529010145711457,LTMP,9,_,Lobophylliidae, ,1.7737587211516197,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
photo-transect,reef,Reef 19-131,2007,2007.235616438356,SOFT CORAL,0.5098072597128477,0.2567022592813727,0.8512296700016624,LTMP,9,_,Unidentified, ,0.529382310961775,,9.0m,Reef 19-131_Benthic_composition_modelled_2026-06-18.csv
